Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/05/23 00:04:16,985.02,27.78,34.61,34.25,4.48,718.75, 4.46,4.22,47,12288,2029,1904.03,0.03,0.04,28.75,
2023/05/23 00:04:22,984.99,27.78,34.60,34.25,4.48,703.13, 4.66,4.46,48,12800,1990,1889.28,0.03,0.03,28.74,
2023/05/23 00:04:28,985.00,27.79,34.60,34.25,4.48,703.13, 4.47,4.68,47,12032,2019,1898.50,0.03,0.04,28.74,
2023/05/23 00:04:34,985.00,27.80,34.59,34.25,4.48,718.75, 4.66,4.23,46,12032,2008,1894.81,0.03,0.03,28.74,
2023/05/23 00:04:40,984.99,27.81,34.58,34.25,4.48,718.75, 4.25,4.44,45,12032,1991,1885.59,0.03,0.03,28.74,
2023/05/23 00:04:46,985.01,27.82,34.58,34.25,4.48,734.38, 4.70,4.46,46,12288,1974,1872.69,0.03,0.03,28.73,
2023/05/23 00:04:52,984.98,27.82,34.56,34.25,4.48,750.00, 4.47,4.46,46,12288,1961,1867.16,0.03,0.03,28.74,
2023/05/23 00:04:58,985.02,27.83,34.56,34.25,4.48,750.00, 4.46,4.23,45,12032,1953,1859.79,0.03,0.03,28.74,
2023/05/23 00:05:04,985.01,27.83,34.55,34.25,4.48,750.00, 4.23,4.66,45,11776,1936,1856.10,0.03,0.03,28.73,
2023/05/23 00:05:10,985.03,27.84,34.54,34.25,4.48,750.00, 4.68,4.66,45,12032,1918,1848.73,0.03,0.03,28.73,
2023/05/23 00:05:16,984.97,27.84,34.53,34.25,4.48,765.63, 4.44,4.45,45,12032,1911,1845.04,0.02,0.03,28.72,
2023/05/23 00:05:22,985.04,27.85,34.53,34.25,4.48,765.63, 4.47,4.01,45,12032,1902,1841.36,0.02,0.03,28.72,
2023/05/23 00:05:28,985.02,27.86,34.52,34.00,4.48,781.25, 4.42,4.24,46,12032,1883,1832.14,0.02,0.03,28.72,
2023/05/23 00:05:34,984.99,27.87,34.51,34.00,4.48,812.50, 4.68,4.44,45,12032,1864,1824.77,0.02,0.03,28.71,
2023/05/23 00:05:40,985.02,27.88,34.51,34.25,4.48,828.13, 4.46,4.45,45,11776,1853,1819.24,0.02,0.03,28.70,
2023/05/23 00:05:46,985.04,27.88,34.50,34.00,4.48,828.13, 4.44,4.24,47,12288,1842,1813.71,0.02,0.03,28.70,
2023/05/23 00:05:52,985.01,27.89,34.49,34.25,4.48,843.75, 4.68,4.01,46,12032,1823,1810.02,0.02,0.03,28.69,
2023/05/23 00:05:58,985.03,27.90,34.49,34.00,4.48,843.75, 4.66,4.23,45,11776,1840,1808.18,0.02,0.03,28.68,
2023/05/23 00:06:04,985.01,27.90,34.47,34.00,4.48,796.88, 4.46,4.44,46,12032,1832,1806.34,0.02,0.03,28.67,
2023/05/23 00:06:10,985.01,27.90,34.47,34.25,4.48,812.50, 4.46,4.22,45,12032,1814,1797.12,0.02,0.03,28.67,
2023/05/23 00:06:16,985.02,27.91,34.46,34.25,4.48,812.50, 4.25,4.46,45,11776,1803,1798.96,0.02,0.03,28.66,
2023/05/23 00:06:22,985.01,27.91,34.46,34.25,4.48,843.75, 4.44,4.25,44,11776,1782,1784.22,0.02,0.03,28.65,
2023/05/23 00:06:28,984.96,27.92,34.45,34.25,4.48,843.75, 4.46,4.23,44,11520,1770,1782.37,0.02,0.03,28.64,
2023/05/23 00:06:34,985.02,27.92,34.45,34.00,4.48,843.75, 4.44,4.00,46,12288,1773,1782.37,0.02,0.03,28.63,
2023/05/23 00:06:40,985.00,27.93,34.43,34.00,4.48,859.38, 4.68,4.23,46,12032,1766,1775.00,0.02,0.03,28.62,
2023/05/23 00:06:46,985.05,27.93,34.42,34.00,4.48,859.38, 4.46,4.23,45,11776,1759,1771.32,0.02,0.03,28.62,
2023/05/23 00:06:52,984.98,27.94,34.42,34.00,4.48,843.75, 4.23,4.46,45,12032,1758,1769.47,0.02,0.03,28.61,
2023/05/23 00:06:58,984.94,27.94,34.41,34.00,4.48,843.75, 4.70,4.44,45,11776,1754,1769.47,0.02,0.03,28.61,
2023/05/23 00:07:04,985.00,27.95,34.40,34.00,4.48,843.75, 4.45,4.23,46,12288,1753,1765.79,0.02,0.03,28.59,
2023/05/23 00:07:10,985.03,27.96,34.39,34.00,4.48,828.13, 4.68,4.46,44,11520,1746,1763.94,0.02,0.03,28.59,
2023/05/23 00:07:16,985.00,27.97,34.38,34.00,4.48,828.13, 4.66,4.23,44,11520,1742,1765.79,0.02,0.03,28.58,
2023/05/23 00:07:22,985.01,27.98,34.36,34.00,4.48,812.50, 4.44,4.22,44,11520,1744,1758.41,0.02,0.03,28.58,
2023/05/23 00:07:28,985.00,27.98,34.36,34.00,4.48,796.88, 4.66,4.46,44,11520,1737,1752.88,0.02,0.03,28.58,
2023/05/23 00:07:34,984.97,27.99,34.35,34.00,4.48,781.25, 4.22,4.66,44,11520,1736,1752.88,0.02,0.03,28.56,
2023/05/23 00:07:40,985.02,28.00,34.34,34.00,4.48,781.25, 4.44,4.24,44,11520,1737,1754.73,0.02,0.03,28.56,
2023/05/23 00:07:46,984.99,28.01,34.33,34.00,4.48,781.25, 4.68,4.44,43,11520,1733,1752.88,0.02,0.03,28.55,
2023/05/23 00:07:52,984.99,28.02,34.32,34.00,4.48,765.63, 4.66,4.23,43,11520,1729,1747.35,0.02,0.03,28.54,
2023/05/23 00:07:58,985.01,28.03,34.31,34.00,4.48,750.00, 4.24,4.66,45,11776,1728,1745.51,0.02,0.03,28.54,
2023/05/23 00:08:04,984.97,28.03,34.29,34.00,4.48,750.00, 4.46,4.22,43,11264,1724,1738.14,0.02,0.03,28.53,
2023/05/23 00:08:10,984.94,28.04,34.28,33.75,4.48,750.00, 4.44,4.24,45,11776,1724,1741.82,0.02,0.03,28.52,
2023/05/23 00:08:16,984.98,28.05,34.27,34.00,4.48,750.00, 4.44,4.44,44,11776,1722,1734.45,0.02,0.03,28.51,
2023/05/23 00:08:22,984.99,28.08,34.26,34.00,4.48,718.75, 4.25,4.46,44,11776,1717,1730.76,0.02,0.03,28.51,
2023/05/23 00:08:28,985.01,28.09,34.25,34.00,4.48,718.75, 4.22,4.23,44,11520,1717,1728.92,0.02,0.03,28.50,
2023/05/23 00:08:34,985.00,28.08,34.24,33.75,4.48,703.13, 4.46,4.22,44,11520,1719,1730.76,0.02,0.03,28.50,
2023/05/23 00:08:40,985.03,28.09,34.22,33.75,4.48,687.50, 4.22,4.46,44,11520,1717,1727.08,0.02,0.03,28.49,
2023/05/23 00:08:46,984.98,28.11,34.21,33.75,4.48,687.50, 4.23,4.45,44,11776,1715,1723.39,0.02,0.03,28.49,
2023/05/23 00:08:52,985.02,28.12,34.20,33.75,4.48,671.88, 4.46,4.00,44,11776,1711,1719.71,0.02,0.03,28.47,
2023/05/23 00:08:58,984.98,28.13,34.19,33.75,4.48,671.88, 4.88,4.22,44,11776,1709,1716.02,0.02,0.03,28.46,
2023/05/23 00:09:04,985.04,28.14,34.18,33.75,4.48,656.25, 4.44,4.46,44,11520,1705,1719.71,0.02,0.03,28.45,
2023/05/23 00:09:10,984.99,28.16,34.17,33.75,4.48,671.88, 4.66,4.23,44,11520,1704,1712.33,0.02,0.03,28.45,
2023/05/23 00:09:16,985.04,28.16,34.16,33.75,4.48,656.25, 4.46,4.23,44,11520,1702,1712.33,0.02,0.03,28.43,
2023/05/23 00:09:22,984.96,28.18,34.15,34.00,4.48,656.25, 4.68,4.23,43,11520,1700,1708.65,0.02,0.03,28.43,
2023/05/23 00:09:28,985.00,28.19,34.13,33.75,4.48,656.25, 4.66,4.22,43,11520,1700,1710.49,0.02,0.03,28.42,
2023/05/23 00:09:34,985.05,28.20,34.12,33.75,4.48,656.25, 4.68,4.25,43,11264,1700,1710.49,0.02,0.03,28.42,
2023/05/23 00:09:40,984.98,28.21,34.10,33.75,4.48,640.63, 4.25,4.66,45,11776,1697,1706.80,0.02,0.03,28.42,
2023/05/23 00:09:46,985.02,28.22,34.08,33.75,4.48,640.63, 4.49,4.22,43,11520,1700,1701.27,0.02,0.03,28.41,
2023/05/23 00:09:52,985.00,28.24,34.07,33.75,4.48,640.63, 4.44,4.25,44,12032,1692,1699.43,0.02,0.03,28.40,
2023/05/23 00:09:58,984.97,28.24,34.06,33.75,4.48,640.63, 4.00,4.45,43,11264,1692,1699.43,0.02,0.03,28.39,
2023/05/23 00:10:04,985.04,28.25,34.05,33.75,4.48,640.63, 4.44,4.01,43,11264,1691,1695.74,0.02,0.03,28.39,
2023/05/23 00:10:10,985.04,28.26,34.04,33.75,4.48,640.63, 4.46,4.23,44,11776,1691,1692.06,0.02,0.03,28.39,
2023/05/23 00:10:16,985.02,28.27,34.03,33.75,4.48,640.63, 4.25,4.22,43,11264,1691,1692.06,0.02,0.03,28.38,
2023/05/23 00:10:22,985.04,28.28,34.02,33.75,4.48,640.63, 4.62,4.25,43,11264,1688,1692.06,0.02,0.03,28.37,
2023/05/23 00:10:28,985.05,28.30,34.01,33.75,4.48,640.63, 4.44,4.66,43,11264,1686,1684.68,0.02,0.03,28.37,
2023/05/23 00:10:34,985.02,28.31,34.00,33.75,4.48,640.63, 4.70,4.66,43,11008,1696,1684.68,0.02,0.03,28.36,
2023/05/23 00:10:40,985.04,28.32,33.99,33.75,4.48,640.63, 4.44,4.47,43,11264,1696,1686.53,0.02,0.03,28.36,
2023/05/23 00:10:46,984.99,28.32,33.98,33.75,4.48,640.63, 4.68,4.47,43,11264,1688,1684.68,0.02,0.03,28.35,
2023/05/23 00:10:52,984.97,28.33,33.97,33.50,4.48,625.00, 4.44,4.25,43,11264,1694,1686.53,0.02,0.03,28.34,
2023/05/23 00:10:58,985.05,28.34,33.96,33.50,4.48,625.00, 4.66,4.47,42,11264,1694,1681.00,0.02,0.03,28.34,
2023/05/23 00:11:04,985.00,28.35,33.95,33.50,4.48,625.00, 4.66,4.03,43,11264,1693,1681.00,0.02,0.03,28.34,
2023/05/23 00:11:10,984.96,28.36,33.94,33.50,4.48,625.00, 4.25,4.42,42,11264,1693,1681.00,0.02,0.03,28.33,
2023/05/23 00:11:16,984.98,28.37,33.93,33.50,4.48,625.00, 4.68,4.25,43,11264,1699,1673.63,0.02,0.03,28.32,
2023/05/23 00:11:22,985.04,28.37,33.93,33.50,4.48,640.63, 4.20,4.47,40,10496,1696,1675.47,0.02,0.03,28.31,
2023/05/23 00:11:28,984.99,28.38,33.92,33.50,4.48,640.63, 4.64,4.27,43,11264,1692,1671.78,0.02,0.03,28.31,
2023/05/23 00:11:34,985.03,28.39,33.91,33.50,4.48,640.63, 4.46,4.22,43,11264,1696,1669.94,0.02,0.03,28.31,
2023/05/23 00:11:40,985.05,28.40,33.90,33.50,4.48,640.63, 4.46,4.00,42,11008,1687,1664.41,0.02,0.03,28.31,
2023/05/23 00:11:46,984.97,28.40,33.89,33.50,4.48,640.63, 4.88,4.44,42,11008,1685,1664.41,0.02,0.03,28.29,
2023/05/23 00:11:52,985.06,28.41,33.89,33.50,4.48,656.25, 4.47,4.69,42,11264,1688,1662.57,0.02,0.03,28.29,
2023/05/23 00:11:58,985.07,28.42,33.88,33.50,4.48,656.25, 4.64,4.25,42,11008,1682,1657.04,0.02,0.03,28.29,
2023/05/23 00:12:04,985.01,28.43,33.87,33.50,4.48,640.63, 4.44,4.66,43,11776,1682,1657.04,0.02,0.03,28.29,
2023/05/23 00:12:10,985.01,28.43,33.87,33.50,4.48,640.63, 4.66,4.46,43,11520,1676,1660.72,0.02,0.03,28.28,
2023/05/23 00:12:16,985.03,28.44,33.85,33.50,4.48,640.63, 4.47,4.45,42,11008,1679,1653.35,0.02,0.03,28.28,
2023/05/23 00:12:22,985.01,28.45,33.85,33.50,4.48,640.63, 4.01,4.03,43,11520,1674,1651.51,0.02,0.03,28.27,
2023/05/23 00:12:28,985.03,28.45,33.84,33.50,4.48,640.63, 4.44,4.47,41,11008,1662,1647.82,0.02,0.03,28.27,
2023/05/23 00:12:34,985.00,28.46,33.84,33.50,4.48,640.63, 4.66,4.46,42,11264,1660,1644.13,0.02,0.03,28.27,
2023/05/23 00:12:40,984.99,28.46,33.83,33.50,4.48,640.63, 4.86,4.25,42,11264,1654,1642.29,0.02,0.03,28.26,
2023/05/23 00:12:46,985.06,28.47,33.82,33.50,4.48,656.25, 4.66,4.47,40,10496,1650,1640.45,0.02,0.03,28.26,
2023/05/23 00:12:52,985.01,28.49,33.81,33.50,4.48,640.63, 4.88,4.24,41,11008,1649,1636.76,0.02,0.03,28.25,
2023/05/23 00:12:58,985.04,28.50,33.80,33.50,4.48,640.63, 4.44,4.45,41,11008,1645,1631.23,0.02,0.03,28.25,
2023/05/23 00:13:04,985.07,28.51,33.80,33.50,4.48,640.63, 4.21,4.40,41,11008,1638,1631.23,0.02,0.03,28.24,
2023/05/23 00:13:10,985.04,28.50,33.79,33.50,4.48,640.63, 4.25,4.23,41,11008,1645,1629.39,0.02,0.03,28.23,
2023/05/23 00:13:16,985.08,28.52,33.78,33.50,4.48,640.63, 4.24,4.24,41,11008,1635,1627.55,0.02,0.03,28.23,
2023/05/23 00:13:22,985.04,28.53,33.77,33.50,4.48,640.63, 4.46,4.01,43,11520,1635,1625.70,0.02,0.03,28.24,
2023/05/23 00:13:28,985.01,28.53,33.77,33.50,4.48,640.63, 4.24,4.03,43,11520,1639,1623.86,0.02,0.03,28.23,
2023/05/23 00:13:34,985.03,28.54,33.76,33.50,4.48,640.63, 4.25,4.00,41,11008,1636,1622.02,0.02,0.03,28.23,
2023/05/23 00:13:40,985.02,28.56,33.75,33.50,4.48,625.00, 4.24,4.25,39,10240,1636,1627.55,0.02,0.03,28.22,
2023/05/23 00:13:46,985.00,28.56,33.74,33.50,4.48,625.00, 4.46,4.66,41,11008,1636,1618.33,0.02,0.03,28.22,
2023/05/23 00:13:52,985.03,28.57,33.74,33.50,4.48,625.00, 4.47,4.45,41,11008,1637,1616.49,0.02,0.03,28.21,
2023/05/23 00:13:58,985.03,28.57,33.73,33.25,4.48,625.00, 4.22,4.25,41,11264,1638,1620.17,0.02,0.03,28.21,
2023/05/23 00:14:04,985.06,28.58,33.73,33.25,4.48,625.00, 4.66,4.20,41,11008,1641,1618.33,0.02,0.03,28.21,
2023/05/23 00:14:10,985.07,28.59,33.72,33.25,4.48,625.00, 4.66,4.44,41,11008,1638,1612.80,0.02,0.03,28.21,
2023/05/23 00:14:16,985.09,28.60,33.71,33.25,4.48,609.38, 4.46,4.45,41,11008,1634,1607.27,0.02,0.03,28.21,
2023/05/23 00:14:22,985.05,28.61,33.71,33.25,4.48,609.38, 4.70,4.05,41,10752,1637,1614.64,0.02,0.03,28.20,
2023/05/23 00:14:28,985.08,28.61,33.70,33.25,4.48,625.00, 4.25,4.66,41,11008,1635,1605.43,0.02,0.03,28.20,
2023/05/23 00:14:34,985.09,28.61,33.70,33.50,4.48,625.00, 4.24,4.27,41,10752,1634,1603.58,0.02,0.03,28.20,
2023/05/23 00:14:40,985.04,28.62,33.69,33.25,4.48,625.00, 4.42,4.22,41,11008,1633,1601.74,0.02,0.03,28.19,
2023/05/23 00:14:46,985.07,28.63,33.69,33.25,4.48,625.00, 4.86,4.66,41,10752,1628,1599.90,0.02,0.03,28.20,
2023/05/23 00:14:52,985.07,28.64,33.69,33.50,4.48,625.00, 4.01,4.01,42,11264,1625,1605.43,0.02,0.03,28.19,
2023/05/23 00:14:58,985.00,28.64,33.68,33.25,4.48,609.38, 4.68,4.21,41,11008,1626,1598.05,0.02,0.03,28.20,
2023/05/23 00:15:04,985.02,28.65,33.67,33.25,4.48,609.38, 4.46,4.27,40,10752,1624,1596.21,0.02,0.03,28.19,
2023/05/23 00:15:10,985.02,28.66,33.66,33.50,4.48,625.00, 4.88,4.44,40,10752,1618,1594.37,0.02,0.03,28.19,
2023/05/23 00:15:16,985.02,28.66,33.66,33.25,4.48,609.38, 4.64,4.23,42,11264,1616,1588.84,0.02,0.03,28.18,
2023/05/23 00:15:22,985.02,28.67,33.65,33.50,4.48,609.38, 4.66,4.22,41,11264,1612,1587.00,0.02,0.03,28.18,
2023/05/23 00:15:28,985.03,28.68,33.64,33.25,4.48,609.38, 4.47,4.01,41,11264,1613,1585.15,0.02,0.03,28.18,
2023/05/23 00:15:34,985.09,28.68,33.64,33.25,4.48,609.38, 4.46,4.20,39,10496,1608,1583.31,0.02,0.03,28.18,
2023/05/23 00:15:40,985.04,28.69,33.63,33.25,4.48,609.38, 4.46,4.47,39,10496,1606,1579.62,0.02,0.03,28.18,
2023/05/23 00:15:46,985.05,28.70,33.62,33.25,4.48,609.38, 4.46,4.66,39,10240,1598,1575.94,0.02,0.03,28.17,
2023/05/23 00:15:52,985.07,28.70,33.62,33.25,4.48,609.38, 4.68,4.43,40,11008,1596,1572.25,0.02,0.03,28.17,
2023/05/23 00:15:58,984.95,28.72,33.61,33.25,4.48,609.38, 4.24,4.46,40,11008,1590,1574.09,0.02,0.03,28.17,
2023/05/23 00:16:04,985.05,28.72,33.61,33.25,4.48,609.38, 4.68,4.22,42,11264,1587,1570.41,0.02,0.03,28.16,
2023/05/23 00:16:10,985.09,28.73,33.60,33.25,4.48,609.38, 4.24,4.25,40,10752,1585,1568.56,0.02,0.03,28.16,
2023/05/23 00:16:16,985.02,28.75,33.59,33.25,4.48,609.38, 4.25,4.00,39,10752,1583,1568.56,0.02,0.03,28.15,
2023/05/23 00:16:22,985.03,28.74,33.58,33.25,4.48,609.38, 4.46,4.22,40,10752,1583,1561.19,0.02,0.03,28.15,
2023/05/23 00:16:28,985.03,28.75,33.58,33.25,4.48,609.38, 4.64,4.66,39,10496,1580,1559.35,0.02,0.03,28.15,
2023/05/23 00:16:34,985.04,28.77,33.57,33.25,4.48,593.75, 4.88,4.22,39,10496,1580,1559.35,0.02,0.03,28.14,
2023/05/23 00:16:40,985.08,28.76,33.56,33.25,4.48,593.75, 4.46,4.25,39,10496,1582,1559.35,0.02,0.03,28.14,
2023/05/23 00:16:46,985.04,28.78,33.56,33.25,4.48,593.75, 4.25,4.01,39,10496,1577,1561.19,0.02,0.03,28.13,
2023/05/23 00:16:52,985.07,28.79,33.55,33.25,4.48,593.75, 4.24,4.23,39,10496,1574,1553.82,0.02,0.02,28.13,
2023/05/23 00:16:58,985.08,28.80,33.54,33.25,4.48,593.75, 4.66,4.44,39,10496,1575,1551.97,0.02,0.02,28.13,
2023/05/23 00:17:04,985.03,28.80,33.54,33.25,4.48,593.75, 4.44,4.22,39,10496,1573,1550.13,0.02,0.02,28.12,
2023/05/23 00:17:10,985.05,28.80,33.53,33.25,4.48,593.75, 4.44,4.44,39,10496,1574,1548.29,0.02,0.02,28.12,
2023/05/23 00:17:16,985.05,28.82,33.53,33.00,4.48,593.75, 4.66,4.47,39,10496,1572,1546.44,0.02,0.02,28.12,
2023/05/23 00:17:22,985.09,28.82,33.52,33.25,4.48,593.75, 4.45,4.23,39,10752,1572,1544.60,0.02,0.02,28.11,
2023/05/23 00:17:28,985.06,28.83,33.51,33.00,4.48,593.75, 4.66,4.47,39,10496,1572,1542.76,0.02,0.02,28.11,
2023/05/23 00:17:34,985.07,28.83,33.52,33.25,4.48,593.75, 4.25,4.49,39,10752,1576,1540.92,0.02,0.02,28.10,
2023/05/23 00:17:40,985.04,28.84,33.51,33.25,4.48,578.13, 4.46,4.44,39,10752,1578,1548.29,0.02,0.03,28.11,
2023/05/23 00:17:46,985.06,28.84,33.51,33.25,4.48,578.13, 4.23,4.00,38,10496,1585,1540.92,0.02,0.03,28.10,
2023/05/23 00:17:52,985.06,28.84,33.50,33.25,4.48,593.75, 4.90,4.22,39,10752,1587,1540.92,0.02,0.03,28.10,
2023/05/23 00:17:58,985.06,28.84,33.50,33.00,4.48,593.75, 4.66,4.44,39,10752,1587,1537.23,0.02,0.03,28.10,
2023/05/23 00:18:04,985.02,28.85,33.50,33.25,4.48,578.13, 4.88,4.44,40,10752,1594,1540.92,0.02,0.03,28.09,
2023/05/23 00:18:10,985.05,28.85,33.49,33.25,4.48,578.13, 4.47,4.01,39,10752,1600,1539.07,0.02,0.03,28.09,
2023/05/23 00:18:16,985.04,28.86,33.48,33.00,4.48,578.13, 4.25,4.22,39,10496,1602,1537.23,0.02,0.03,28.09,
2023/05/23 00:18:22,985.04,28.86,33.49,33.25,4.48,578.13, 4.48,4.01,38,10496,1605,1539.07,0.02,0.03,28.08,
2023/05/23 00:18:28,985.07,28.86,33.48,33.00,4.48,578.13, 4.24,4.25,39,10496,1613,1540.92,0.02,0.03,28.08,
2023/05/23 00:18:34,985.03,28.86,33.48,33.25,4.48,578.13, 4.25,4.24,39,10752,1615,1539.07,0.02,0.03,28.07,
2023/05/23 00:18:40,985.05,28.87,33.48,33.25,4.48,578.13, 4.90,4.23,38,10496,1615,1535.39,0.02,0.03,28.07,
2023/05/23 00:18:46,985.02,28.87,33.47,33.00,4.48,562.50, 4.46,4.22,39,10496,1615,1537.23,0.02,0.03,28.07,
2023/05/23 00:18:52,984.99,28.87,33.47,33.25,4.48,578.13, 4.88,4.44,39,10496,1612,1531.70,0.02,0.03,28.06,
2023/05/23 00:18:58,985.00,28.87,33.47,33.00,4.48,578.13, 4.90,4.90,39,10752,1618,1529.86,0.02,0.03,28.07,
2023/05/23 00:19:04,985.00,28.87,33.46,33.25,4.48,578.13, 4.70,4.44,39,10496,1616,1528.01,0.02,0.03,28.06,
2023/05/23 00:19:10,985.02,28.88,33.46,33.00,4.48,578.13, 4.46,4.22,38,10496,1616,1535.39,0.02,0.03,28.06,
2023/05/23 00:19:16,985.03,28.88,33.46,33.25,4.48,578.13, 4.44,4.66,40,10752,1612,1524.33,0.02,0.03,28.05,
2023/05/23 00:19:22,984.99,28.88,33.45,33.00,4.48,578.13, 4.70,4.44,38,10496,1608,1524.33,0.02,0.03,28.04,
2023/05/23 00:19:28,984.99,28.88,33.46,33.00,4.48,578.13, 4.44,4.68,37,10240,1608,1522.48,0.02,0.03,28.04,
2023/05/23 00:19:34,984.98,28.89,33.45,33.00,4.48,562.50, 4.24,4.22,40,10752,1605,1520.64,0.02,0.03,28.05,
2023/05/23 00:19:40,985.01,28.89,33.45,33.00,4.47,562.50, 4.68,4.64,38,10496,1601,1518.80,0.02,0.03,28.04,
2023/05/23 00:19:46,985.04,28.89,33.44,33.00,4.48,562.50, 4.66,4.44,37,10240,1598,1511.42,0.02,0.03,28.04,
2023/05/23 00:19:52,984.99,28.90,33.44,33.00,4.48,562.50, 4.25,4.03,37,9984,1595,1511.42,0.02,0.03,28.03,
2023/05/23 00:19:58,984.98,28.89,33.44,33.00,4.48,562.50, 4.47,4.24,39,10496,1587,1509.58,0.02,0.03,28.03,
2023/05/23 00:20:04,985.01,28.91,33.43,33.00,4.48,562.50, 4.72,4.01,39,10496,1581,1504.05,0.02,0.03,28.03,
2023/05/23 00:20:10,985.05,28.91,33.43,33.00,4.48,562.50, 4.68,4.68,38,10240,1577,1504.05,0.02,0.03,28.03,
2023/05/23 00:20:16,984.99,28.91,33.43,33.00,4.48,562.50, 4.68,4.23,38,10496,1575,1502.21,0.02,0.03,28.02,
2023/05/23 00:20:22,985.00,28.92,33.42,33.00,4.48,562.50, 4.24,4.03,37,10240,1567,1496.68,0.02,0.02,28.02,
2023/05/23 00:20:28,984.99,28.92,33.42,33.00,4.48,562.50, 4.22,4.45,37,10240,1560,1494.84,0.02,0.02,28.01,
2023/05/23 00:20:34,984.99,28.92,33.41,33.00,4.48,562.50, 4.68,4.24,37,10240,1558,1492.99,0.02,0.02,28.01,
2023/05/23 00:20:40,984.98,28.93,33.41,33.00,4.47,562.50, 4.25,4.03,37,9984,1553,1487.46,0.02,0.02,28.00,
2023/05/23 00:20:46,985.03,28.93,33.41,33.00,4.48,562.50, 4.68,4.23,37,9984,1555,1487.46,0.02,0.02,28.00,
2023/05/23 00:20:52,984.99,28.93,33.40,33.00,4.48,562.50, 4.46,4.46,38,10496,1551,1485.62,0.02,0.02,28.00,
2023/05/23 00:20:58,985.04,28.94,33.40,33.00,4.48,562.50, 4.25,4.23,37,9984,1548,1480.09,0.02,0.02,27.99,
2023/05/23 00:21:04,985.01,28.94,33.39,33.00,4.48,562.50, 4.66,4.45,38,10496,1543,1481.93,0.02,0.02,27.99,
2023/05/23 00:21:10,985.04,28.95,33.39,33.00,4.47,562.50, 4.48,4.25,37,10240,1536,1476.40,0.02,0.02,27.98,
2023/05/23 00:21:16,985.03,28.95,33.38,33.00,4.48,562.50, 4.86,4.68,37,9984,1535,1474.56,0.02,0.02,27.98,
2023/05/23 00:21:22,985.07,28.95,33.38,33.00,4.48,562.50, 4.46,4.24,37,9984,1539,1472.72,0.02,0.02,27.97,
2023/05/23 00:21:28,985.00,28.96,33.38,33.00,4.48,562.50, 4.46,4.46,38,10240,1535,1474.56,0.02,0.02,27.97,
2023/05/23 00:21:34,985.04,28.96,33.37,33.00,4.48,546.88, 4.24,4.24,38,10240,1529,1469.03,0.02,0.02,27.96,
2023/05/23 00:21:40,985.02,28.96,33.37,33.00,4.47,546.88, 4.46,4.44,37,9984,1517,1463.50,0.02,0.02,27.95,
2023/05/23 00:21:46,985.07,28.97,33.37,33.00,4.48,562.50, 4.24,4.25,37,10240,1523,1463.50,0.02,0.02,27.96,
2023/05/23 00:21:52,985.06,28.98,33.37,33.00,4.47,562.50, 4.24,4.23,38,10240,1523,1461.66,0.02,0.02,27.95,
2023/05/23 00:21:58,985.03,28.98,33.36,33.00,4.48,546.88, 4.68,4.03,36,9728,1516,1457.97,0.02,0.02,27.95,
2023/05/23 00:22:04,985.04,28.98,33.36,33.00,4.48,546.88, 4.01,4.47,38,10496,1509,1456.13,0.02,0.02,27.94,
2023/05/23 00:22:10,984.99,28.99,33.35,33.00,4.47,546.88, 4.44,4.01,36,9984,1504,1450.60,0.02,0.02,27.94,
2023/05/23 00:22:16,985.05,28.99,33.35,33.00,4.48,546.88, 4.46,4.44,36,9728,1504,1450.60,0.02,0.02,27.94,
2023/05/23 00:22:22,985.06,28.99,33.35,33.00,4.47,546.88, 4.46,4.46,37,10240,1496,1450.60,0.02,0.02,27.94,
2023/05/23 00:22:28,985.06,29.00,33.35,33.00,4.48,546.88, 4.86,4.46,35,9472,1499,1443.23,0.02,0.02,27.93,
2023/05/23 00:22:34,985.06,29.00,33.35,33.00,4.48,562.50, 4.20,4.23,35,9472,1491,1443.23,0.02,0.02,27.93,
2023/05/23 00:22:40,985.05,29.00,33.35,33.00,4.48,546.88, 5.10,4.45,37,10240,1486,1439.54,0.02,0.02,27.94,
2023/05/23 00:22:46,985.13,29.01,33.34,33.00,4.48,546.88, 4.46,4.44,35,9728,1485,1439.54,0.02,0.02,27.93,
2023/05/23 00:22:52,985.07,29.01,33.34,33.00,4.47,546.88, 4.42,4.22,37,9984,1481,1434.01,0.01,0.02,27.93,
2023/05/23 00:22:58,985.05,29.01,33.34,33.00,4.48,546.88, 4.46,4.23,36,9984,1481,1432.17,0.01,0.02,27.92,
2023/05/23 00:23:04,985.04,29.02,33.33,33.00,4.48,546.88, 4.68,4.01,36,9984,1478,1434.01,0.01,0.02,27.92,
2023/05/23 00:23:10,985.09,29.02,33.33,33.00,4.48,546.88, 4.90,4.23,36,9984,1476,1426.64,0.01,0.02,27.92,
2023/05/23 00:23:16,985.09,29.02,33.33,33.00,4.48,546.88, 4.44,4.68,36,9728,1476,1428.48,0.01,0.02,27.92,
2023/05/23 00:23:22,985.07,29.02,33.33,33.00,4.48,546.88, 4.44,4.44,36,9984,1474,1422.95,0.01,0.02,27.92,
