Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/04/03 18:41:06,980.89,20.15,36.48,36.50,4.58,6906.25, 8.17,5.07,293,73472,8074,9490.64,0.21,0.24,20.85,
2023/04/03 18:41:12,980.79,20.15,36.45,36.50,4.58,6671.88, 8.17,5.29,282,70400,7927,9168.08,0.20,0.23,20.83,
2023/04/03 18:41:18,980.77,20.16,36.46,36.50,4.58,6484.38, 7.70,4.63,273,68352,7703,8860.26,0.19,0.22,20.81,
2023/04/03 18:41:24,980.88,20.15,36.48,36.50,4.57,6812.50, 8.16,4.85,298,74752,8176,9656.52,0.21,0.25,20.81,
2023/04/03 18:41:30,981.06,20.16,36.49,36.50,4.58,7156.25, 8.17,4.83,297,74496,8186,9534.87,0.21,0.25,20.81,
2023/04/03 18:41:36,981.08,20.11,36.60,36.50,4.58,7156.25, 7.95,4.85,295,74240,8124,9586.48,0.21,0.25,20.81,
2023/04/03 18:41:42,981.15,20.08,36.64,36.75,4.57,7312.50, 7.95,4.83,311,78336,8375,9914.57,0.23,0.26,20.82,
2023/04/03 18:41:48,981.27,19.98,36.74,36.75,4.57,7703.13, 7.51,5.07,319,80640,8558,10034.38,0.23,0.27,20.84,
2023/04/03 18:41:54,981.33,19.92,36.88,37.00,4.57,8093.75, 7.92,5.07,333,83968,8776,10377.22,0.25,0.29,20.86,
2023/04/03 18:42:00,981.59,19.84,36.98,37.00,4.57,8515.63, 7.73,4.85,341,86272,8892,10561.54,0.26,0.30,20.90,
2023/04/03 18:42:06,981.62,19.81,37.07,37.25,4.57,8296.88, 8.16,4.65,328,82944,8745,10262.94,0.24,0.28,20.92,
2023/04/03 18:42:12,981.46,19.76,37.11,37.25,4.57,7875.00, 7.70,5.07,316,79616,8454,10032.54,0.23,0.27,20.92,
2023/04/03 18:42:18,981.56,19.73,37.21,37.25,4.57,7593.75, 7.95,5.07,309,78080,8357,9765.27,0.22,0.26,20.93,
2023/04/03 18:42:24,981.49,19.71,37.20,37.25,4.57,7750.00, 7.73,4.85,317,79872,8476,10030.69,0.23,0.27,20.94,
2023/04/03 18:42:30,981.51,19.65,37.32,37.50,4.57,7906.25, 7.70,4.85,323,81152,8586,10137.60,0.24,0.27,20.95,
2023/04/03 18:42:36,981.45,19.59,37.43,37.50,4.57,8062.50, 8.13,5.07,327,82432,8654,10196.58,0.24,0.28,20.97,
2023/04/03 18:42:42,981.31,19.52,37.54,37.50,4.57,8453.13, 7.73,5.05,348,88320,9145,10751.39,0.26,0.30,21.00,
2023/04/03 18:42:48,981.57,19.42,37.62,37.75,4.57,8718.75, 8.14,4.83,350,88832,9235,10749.54,0.26,0.30,21.03,
2023/04/03 18:42:54,981.72,19.36,37.76,38.00,4.57,8812.50, 7.92,4.85,350,88320,9206,10755.07,0.26,0.31,21.06,
2023/04/03 18:43:00,981.87,19.29,37.85,38.00,4.57,8859.38, 7.89,5.07,354,89600,9035,10823.27,0.27,0.31,21.09,
2023/04/03 18:43:06,981.96,19.22,37.98,38.00,4.57,8718.75, 7.70,5.25,344,87296,8927,10616.83,0.26,0.30,21.12,
2023/04/03 18:43:12,981.92,19.19,38.08,38.25,4.57,8515.63, 7.70,4.83,339,85248,8837,10524.67,0.25,0.29,21.15,
2023/04/03 18:43:18,981.96,19.15,38.13,38.25,4.57,8390.63, 8.17,5.27,337,84736,8742,10526.51,0.25,0.29,21.16,
2023/04/03 18:43:24,981.98,19.11,38.21,38.25,4.57,8312.50, 7.94,5.06,335,84224,8713,10445.41,0.25,0.29,21.18,
2023/04/03 18:43:30,981.88,19.09,38.26,38.50,4.57,8312.50, 7.51,5.09,335,84480,8762,10403.02,0.25,0.29,21.20,
2023/04/03 18:43:36,981.83,19.01,38.36,38.50,4.57,8250.00, 7.95,5.07,330,82944,8802,10321.92,0.24,0.28,21.22,
2023/04/03 18:43:42,981.73,18.99,38.44,38.50,4.57,8140.63, 7.95,4.85,328,82432,8738,10281.37,0.24,0.28,21.23,
2023/04/03 18:43:48,981.74,18.96,38.45,38.75,4.57,8218.75, 7.73,4.59,333,84224,8712,10428.83,0.25,0.29,21.25,
2023/04/03 18:43:54,981.73,18.92,38.54,38.75,4.57,8250.00, 8.13,4.85,336,84480,8717,10410.39,0.25,0.29,21.27,
2023/04/03 18:44:00,981.86,18.88,38.62,38.75,4.57,8453.13, 7.95,5.29,345,87296,8933,10627.89,0.26,0.30,21.29,
2023/04/03 18:44:06,981.92,18.80,38.75,39.00,4.57,8765.63, 7.73,4.83,353,89088,9221,10810.37,0.27,0.31,21.33,
2023/04/03 18:44:12,981.94,18.75,38.90,39.25,4.57,8750.00, 7.91,4.83,348,87552,9065,10729.27,0.26,0.30,21.36,
2023/04/03 18:44:18,981.94,18.68,38.95,39.25,4.57,8875.00, 7.95,4.83,358,90880,9015,10874.88,0.27,0.31,21.40,
2023/04/03 18:44:24,982.13,18.61,39.08,39.25,4.57,8984.38, 7.73,5.05,359,90880,9087,10935.71,0.27,0.31,21.44,
2023/04/03 18:44:30,982.31,18.56,39.25,39.50,4.57,9328.13, 7.70,4.83,371,93952,9327,11184.54,0.28,0.33,21.48,
2023/04/03 18:44:36,982.41,18.46,39.39,39.50,4.57,9609.38, 7.45,5.05,382,97280,9373,11562.39,0.29,0.34,21.54,
2023/04/03 18:44:42,982.53,18.35,39.58,39.75,4.57,10031.25, 7.92,4.85,393,100096,9582,11588.20,0.30,0.35,21.60,
2023/04/03 18:44:48,982.56,18.25,39.72,40.00,4.57,10062.50, 7.67,5.05,392,99840,9559,11538.43,0.30,0.35,21.66,
2023/04/03 18:44:54,982.59,18.14,39.91,40.25,4.57,10015.63, 7.92,5.03,391,99328,9510,11507.10,0.30,0.35,21.72,
2023/04/03 18:45:00,982.73,18.08,40.06,40.50,4.57,9984.38, 7.70,5.25,386,98048,9464,11394.66,0.30,0.34,21.78,
2023/04/03 18:45:06,982.48,17.98,40.18,40.50,4.57,9906.25, 8.13,4.59,382,96768,9392,11623.22,0.29,0.34,21.83,
2023/04/03 18:45:12,982.55,17.95,40.22,40.75,4.57,9593.75, 7.70,4.83,373,94208,9354,11221.40,0.28,0.33,21.87,
2023/04/03 18:45:18,982.43,17.90,40.37,40.75,4.57,9453.13, 7.92,4.83,368,93184,9256,11123.71,0.28,0.32,21.91,
2023/04/03 18:45:24,982.47,17.85,40.50,40.75,4.57,9562.50, 7.95,4.83,377,96000,9448,11405.72,0.29,0.33,21.95,
2023/04/03 18:45:30,982.36,17.78,40.61,41.00,4.57,9500.00, 7.73,4.83,371,94464,9312,11164.26,0.28,0.33,21.99,
2023/04/03 18:45:36,982.17,17.73,40.72,41.00,4.57,9312.50, 7.70,5.07,364,92160,9160,10994.69,0.27,0.32,22.03,
2023/04/03 18:45:42,982.00,17.70,40.75,41.00,4.57,8953.13, 7.70,4.85,357,90624,9098,10806.68,0.26,0.31,22.06,
2023/04/03 18:45:48,982.23,17.69,40.83,41.00,4.57,8906.25, 8.11,5.05,353,89600,9039,10769.82,0.26,0.30,22.08,
2023/04/03 18:45:54,982.15,17.66,40.86,41.25,4.58,8890.63, 7.92,4.81,357,90112,9120,10815.90,0.26,0.31,22.11,
2023/04/03 18:46:00,982.23,17.63,40.98,41.25,4.57,8906.25, 7.70,4.85,361,91392,9311,10897.00,0.27,0.31,22.14,
2023/04/03 18:46:06,982.19,17.60,41.02,41.25,4.57,9125.00, 7.92,4.83,367,92672,9229,11046.30,0.28,0.32,22.18,
2023/04/03 18:46:12,982.34,17.55,41.16,41.50,4.57,9578.13, 7.95,4.85,384,97536,9486,11440.74,0.29,0.34,22.22,
2023/04/03 18:46:18,982.37,17.50,41.31,41.50,4.57,9625.00, 7.92,5.07,380,96512,9500,11372.54,0.29,0.33,22.27,
2023/04/03 18:46:24,982.45,17.42,41.41,41.75,4.57,9843.75, 7.70,4.83,386,98304,9392,11560.55,0.29,0.34,22.33,
2023/04/03 18:46:30,982.57,17.37,41.49,41.75,4.57,9781.25, 8.08,5.27,384,97536,9439,11486.82,0.29,0.34,22.38,
2023/04/03 18:46:36,982.51,17.31,41.67,42.00,4.57,9812.50, 7.70,4.81,383,96768,9536,11413.09,0.29,0.34,22.42,
2023/04/03 18:46:42,982.43,17.28,41.76,42.00,4.57,9609.38, 8.10,5.05,377,95488,9397,11289.60,0.29,0.33,22.46,
2023/04/03 18:46:48,982.24,17.23,41.82,42.25,4.57,9359.38, 7.70,5.05,369,93184,9247,11057.36,0.28,0.32,22.49,
2023/04/03 18:46:54,982.36,17.20,41.97,42.25,4.57,9328.13, 7.48,5.05,375,95488,9346,11273.01,0.28,0.33,22.53,
2023/04/03 18:47:00,982.19,17.16,42.05,42.25,4.57,9437.50, 7.70,5.05,377,96000,9469,11287.76,0.29,0.33,22.56,
2023/04/03 18:47:06,982.26,17.08,42.15,42.50,4.57,9781.25, 7.67,4.83,385,98048,9401,11650.87,0.29,0.34,22.61,
2023/04/03 18:47:12,982.24,17.04,42.31,42.50,4.57,9765.63, 8.14,4.81,382,97024,9614,11440.74,0.29,0.34,22.65,
2023/04/03 18:47:18,982.17,16.98,42.39,42.75,4.57,9359.38, 7.52,5.29,364,92160,9105,10926.49,0.27,0.31,22.67,
2023/04/03 18:47:24,982.15,17.00,42.39,42.75,4.57,8515.63, 7.70,4.81,343,86272,8904,10508.08,0.25,0.30,22.66,
2023/04/03 18:47:30,981.83,16.96,42.40,42.75,4.57,8718.75, 7.48,4.83,329,82688,8781,10307.17,0.24,0.28,22.69,
2023/04/03 18:47:36,981.82,16.92,42.58,42.75,4.57,9578.13, 8.14,4.61,382,97024,9370,11414.94,0.29,0.34,22.74,
2023/04/03 18:47:42,981.94,16.87,42.67,43.00,4.57,9546.88, 8.11,4.83,371,94208,9336,11206.66,0.28,0.33,22.77,
2023/04/03 18:47:48,981.93,16.83,42.76,43.00,4.57,9515.63, 7.70,4.85,375,95488,9429,11355.96,0.29,0.33,22.80,
2023/04/03 18:47:54,981.81,16.76,42.91,43.25,4.57,9484.38, 8.17,4.85,371,93952,9311,11149.52,0.28,0.33,22.83,
2023/04/03 18:48:00,981.90,16.73,42.96,43.25,4.57,9406.25, 7.67,5.29,368,93696,9270,11105.28,0.28,0.32,22.85,
2023/04/03 18:48:06,981.87,16.69,43.03,43.50,4.58,9312.50, 7.73,5.05,365,93440,9222,11040.77,0.28,0.32,22.87,
2023/04/03 18:48:12,981.83,16.65,43.12,43.50,4.57,9687.50, 7.92,4.83,382,97536,9388,11320.93,0.29,0.34,22.91,
2023/04/03 18:48:18,981.84,16.60,43.24,43.50,4.57,9765.63, 7.73,5.29,383,98048,9398,11317.25,0.29,0.34,22.93,
2023/04/03 18:48:24,981.43,16.56,43.33,43.75,4.57,9546.88, 7.70,4.85,371,94464,9331,11156.89,0.28,0.33,22.96,
2023/04/03 18:48:30,981.62,16.55,43.29,43.75,4.57,9125.00, 7.73,5.07,357,90880,9099,10900.68,0.27,0.31,22.97,
2023/04/03 18:48:36,981.67,16.50,43.43,43.75,4.57,9437.50, 7.92,5.05,378,97024,9359,11214.03,0.29,0.34,23.00,
2023/04/03 18:48:42,981.73,16.45,43.54,43.75,4.57,9671.88, 7.92,5.05,382,97792,9500,11394.66,0.30,0.34,23.02,
2023/04/03 18:48:48,981.98,16.41,43.71,44.00,4.57,10015.63, 7.70,4.63,392,100352,9592,11586.36,0.30,0.35,23.06,
2023/04/03 18:48:54,982.01,16.35,43.80,44.25,4.57,10000.00, 7.73,4.83,390,99840,9552,11497.88,0.30,0.35,23.09,
2023/04/03 18:49:00,981.91,16.31,43.89,44.25,4.58,9875.00, 7.67,4.63,383,98048,9432,11374.39,0.30,0.34,23.12,
2023/04/03 18:49:06,981.99,16.26,43.94,44.25,4.58,9781.25, 7.70,4.85,380,97024,9417,11265.64,0.29,0.34,23.15,
2023/04/03 18:49:12,981.76,16.24,44.01,44.25,4.57,9593.75, 7.67,4.61,376,96256,9576,11851.78,0.29,0.33,23.16,
2023/04/03 18:49:18,981.89,16.24,44.02,44.50,4.57,9609.38, 8.16,5.03,377,96512,9496,11068.42,0.29,0.34,23.19,
2023/04/03 18:49:24,981.85,16.20,44.13,44.50,4.57,9640.63, 7.70,4.85,376,95488,9529,11464.70,0.29,0.33,23.22,
2023/04/03 18:49:30,982.10,16.18,44.20,44.50,4.57,9578.13, 7.95,4.83,376,95744,9359,11245.36,0.28,0.33,23.25,
2023/04/03 18:49:36,981.90,16.20,44.28,44.50,4.57,9328.13, 7.72,4.85,366,92672,9193,10994.69,0.27,0.32,23.26,
2023/04/03 18:49:42,981.84,16.17,44.24,44.75,4.57,9156.25, 8.17,4.83,363,91648,9083,10968.88,0.27,0.31,23.28,
2023/04/03 18:49:48,981.79,16.18,44.35,44.50,4.57,9031.25, 7.92,4.59,358,90880,9178,10839.86,0.27,0.31,23.29,
2023/04/03 18:49:54,981.89,16.20,44.27,44.50,4.58,8859.38, 7.92,4.85,354,89856,9079,10769.82,0.26,0.31,23.30,
2023/04/03 18:50:00,981.76,16.20,44.33,44.50,4.57,8890.63, 7.67,4.85,360,90880,9137,10939.39,0.27,0.31,23.31,
2023/04/03 18:50:06,981.89,16.19,44.43,44.75,4.57,9203.13, 7.92,5.29,368,93440,9248,11051.83,0.28,0.32,23.33,
2023/04/03 18:50:12,981.83,16.18,44.44,44.75,4.57,9125.00, 7.92,4.85,359,91136,9345,10932.02,0.27,0.31,23.35,
2023/04/03 18:50:18,981.93,16.18,44.52,44.75,4.57,8875.00, 7.89,5.07,355,89856,9048,10725.58,0.26,0.30,23.37,
2023/04/03 18:50:24,981.90,16.17,44.55,44.75,4.57,8765.63, 7.92,4.83,351,89088,9003,10679.50,0.26,0.30,23.38,
2023/04/03 18:50:30,981.77,16.20,44.55,44.75,4.57,8375.00, 7.73,4.81,332,83712,8753,10303.49,0.24,0.28,23.38,
2023/04/03 18:50:36,981.72,16.24,44.43,44.75,4.57,8015.63, 7.48,4.85,321,81152,8521,10054.66,0.23,0.27,23.37,
2023/04/03 18:50:42,981.58,16.25,44.50,44.75,4.57,7781.25, 7.70,5.03,317,79360,8674,9988.30,0.23,0.27,23.37,
2023/04/03 18:50:48,981.54,16.28,44.44,44.75,4.58,7765.63, 7.94,5.07,319,80128,8508,10032.54,0.23,0.27,23.37,
2023/04/03 18:50:54,981.57,16.29,44.44,44.75,4.57,7812.50, 7.89,4.61,324,81664,8576,10113.64,0.23,0.27,23.37,
2023/04/03 18:51:00,981.27,16.31,44.50,44.75,4.58,8015.63, 7.95,5.28,330,83456,8695,10229.76,0.24,0.28,23.37,
2023/04/03 18:51:06,981.22,16.30,44.45,44.75,4.58,8125.00, 7.73,5.06,332,83968,8786,10331.14,0.24,0.28,23.38,
2023/04/03 18:51:12,981.20,16.31,44.53,44.75,4.57,8234.38, 7.95,5.03,336,84736,8839,10390.12,0.24,0.29,23.39,
2023/04/03 18:51:18,981.07,16.32,44.46,44.75,4.57,8296.88, 7.70,4.83,337,84480,9005,10471.22,0.25,0.29,23.41,
2023/04/03 18:51:24,981.15,16.32,44.52,44.75,4.57,8437.50, 8.13,4.85,346,87040,8920,10581.81,0.25,0.30,23.42,
2023/04/03 18:51:30,981.24,16.31,44.57,44.75,4.57,8562.50, 7.70,4.83,349,88064,8948,10603.93,0.25,0.30,23.44,
2023/04/03 18:51:36,981.18,16.31,44.64,45.00,4.57,8593.75, 7.51,4.85,347,88064,8928,10769.82,0.25,0.30,23.45,
2023/04/03 18:51:42,981.39,16.31,44.59,45.00,4.57,8500.00, 8.10,4.81,343,86784,8841,10574.44,0.25,0.29,23.46,
2023/04/03 18:51:48,981.22,16.33,44.60,44.75,4.57,8421.88, 7.92,4.83,345,87040,8832,10556.01,0.25,0.29,23.47,
2023/04/03 18:51:54,981.33,16.32,44.66,44.75,4.58,8453.13, 7.73,4.83,346,87296,8851,10596.56,0.25,0.30,23.49,
2023/04/03 18:52:00,981.33,16.32,44.69,44.75,4.57,8609.38, 8.17,5.27,350,88576,8932,10747.70,0.25,0.30,23.50,
2023/04/03 18:52:06,981.48,16.31,44.70,44.75,4.58,8562.50, 7.92,5.31,349,88320,8906,10734.80,0.25,0.30,23.51,
2023/04/03 18:52:12,981.40,16.31,44.74,44.75,4.57,8703.13, 8.16,4.85,357,90112,9077,10814.05,0.26,0.31,23.53,
2023/04/03 18:52:18,981.56,16.33,44.71,45.00,4.57,8875.00, 7.95,5.05,362,91648,9162,10874.88,0.27,0.31,23.56,
2023/04/03 18:52:24,981.65,16.29,44.84,45.25,4.57,9093.75, 7.70,5.05,368,92928,9148,11057.36,0.27,0.32,23.59,
2023/04/03 18:52:30,981.62,16.27,44.90,45.00,4.57,9031.25, 7.70,5.05,360,90880,9127,10832.49,0.26,0.31,23.62,
2023/04/03 18:52:36,981.71,16.25,44.94,45.25,4.57,8921.88, 7.92,5.07,357,90112,9111,10838.02,0.26,0.31,23.64,
2023/04/03 18:52:42,981.68,16.27,44.98,45.25,4.57,8953.13, 7.95,5.06,363,91648,9236,10922.80,0.27,0.31,23.66,
2023/04/03 18:52:48,981.84,16.27,44.97,45.25,4.58,9171.88, 7.70,4.81,374,94464,9262,11131.08,0.28,0.32,23.70,
2023/04/03 18:52:54,981.96,16.25,45.08,45.25,4.57,9406.25, 7.73,4.82,378,95488,9336,11215.87,0.28,0.33,23.73,
2023/04/03 18:53:00,982.01,16.23,45.12,45.25,4.57,9515.63, 7.92,4.83,378,95744,9379,11267.48,0.28,0.33,23.77,
2023/04/03 18:53:06,982.06,16.17,45.27,45.50,4.57,9687.50, 7.89,4.85,386,97792,9499,11407.56,0.29,0.34,23.81,
2023/04/03 18:53:12,982.08,16.18,45.22,45.50,4.57,9406.25, 7.92,5.07,371,93952,9206,11145.83,0.27,0.32,23.84,
2023/04/03 18:53:18,982.06,16.19,45.29,45.50,4.57,8984.38, 8.38,5.07,357,90368,9027,10740.33,0.26,0.30,23.86,
2023/04/03 18:53:24,981.95,16.20,45.30,45.50,4.57,8750.00, 7.98,4.85,352,89088,8988,10640.79,0.26,0.30,23.87,
2023/04/03 18:53:30,981.97,16.20,45.32,45.50,4.57,8625.00, 7.92,5.06,347,87808,8878,10701.62,0.25,0.30,23.88,
2023/04/03 18:53:36,981.86,16.19,45.42,45.75,4.57,8687.50, 7.89,4.85,359,90624,9106,10812.21,0.26,0.31,23.90,
2023/04/03 18:53:42,981.88,16.20,45.36,45.75,4.57,9000.00, 7.91,5.07,362,91904,9384,10963.35,0.27,0.31,23.93,
2023/04/03 18:53:48,981.84,16.16,45.50,45.75,4.57,9187.50, 7.92,5.05,368,92928,9163,11042.61,0.27,0.32,23.96,
2023/04/03 18:53:54,981.88,16.16,45.52,45.75,4.57,9093.75, 7.92,4.61,358,90624,9099,10817.74,0.26,0.31,23.99,
2023/04/03 18:54:00,981.76,16.15,45.55,45.75,4.57,8437.50, 7.92,4.83,335,84224,8734,10310.86,0.24,0.28,23.99,
2023/04/03 18:54:06,981.71,16.17,45.55,45.75,4.57,8281.25, 7.70,5.05,341,86016,8886,10445.41,0.25,0.29,24.00,
2023/04/03 18:54:12,981.71,16.23,45.47,45.75,4.57,8078.13, 7.70,5.27,324,82176,8578,10082.30,0.23,0.27,24.01,
2023/04/03 18:54:18,981.49,16.26,45.46,45.75,4.57,7609.38, 7.73,5.05,310,78080,8335,9866.65,0.22,0.26,24.00,
2023/04/03 18:54:24,981.37,16.32,45.42,45.50,4.57,7140.63, 7.73,4.85,295,73984,8113,9416.91,0.20,0.24,23.98,
2023/04/03 18:54:30,981.35,16.36,45.36,45.50,4.57,6968.75, 8.13,5.29,297,74240,8106,9424.28,0.20,0.24,23.97,
2023/04/03 18:54:36,981.31,16.39,45.32,45.50,4.57,7140.63, 7.51,4.85,300,75264,8229,9505.38,0.21,0.25,23.96,
2023/04/03 18:54:42,981.08,16.43,45.28,45.50,4.57,7015.63, 7.92,5.07,295,73984,8096,9400.32,0.20,0.24,23.95,
2023/04/03 18:54:48,981.05,16.48,45.25,45.25,4.57,6765.63, 7.54,4.85,284,71168,7920,9086.98,0.19,0.23,23.93,
2023/04/03 18:54:54,980.74,16.57,45.11,45.25,4.57,6281.25, 7.95,5.05,267,66304,7600,8661.20,0.18,0.21,23.90,
2023/04/03 18:55:00,980.97,16.67,44.97,45.25,4.57,6093.75, 7.70,4.85,265,66048,7527,8609.59,0.17,0.21,23.87,
2023/04/03 18:55:06,980.85,16.76,44.89,45.00,4.57,6421.88, 7.73,5.05,285,71424,8041,9184.67,0.20,0.23,23.85,
2023/04/03 18:55:12,980.91,16.78,44.82,45.00,4.57,6843.75, 7.92,5.29,294,73472,8100,9372.67,0.20,0.24,23.85,
2023/04/03 18:55:18,980.84,16.80,44.86,45.00,4.57,6984.38, 7.73,5.27,297,74496,8142,9442.71,0.21,0.24,23.84,
2023/04/03 18:55:24,980.89,16.84,44.82,45.00,4.57,7390.63, 7.95,4.85,314,78848,8445,9848.22,0.22,0.26,23.85,
2023/04/03 18:55:30,981.02,16.81,44.87,45.00,4.57,7781.25, 7.54,5.05,325,81920,8622,10163.40,0.23,0.28,23.86,
2023/04/03 18:55:36,981.06,16.78,44.96,45.25,4.57,8296.88, 7.92,4.83,342,86272,8825,10614.99,0.25,0.29,23.88,
2023/04/03 18:55:42,981.13,16.73,45.05,45.25,4.58,8765.63, 7.70,5.06,354,89856,9054,10766.13,0.26,0.31,23.92,
2023/04/03 18:55:48,981.02,16.73,45.07,45.25,4.57,8984.38, 7.70,5.05,361,91392,9175,10863.82,0.27,0.31,23.95,
2023/04/03 18:55:54,981.10,16.68,45.16,45.50,4.57,8796.88, 7.95,4.83,350,88576,8947,10600.24,0.26,0.30,23.97,
2023/04/03 18:56:00,980.91,16.68,45.15,45.50,4.58,8718.75, 7.94,5.05,350,88576,8953,10589.18,0.26,0.30,23.99,
2023/04/03 18:56:06,980.97,16.66,45.21,45.50,4.57,8671.88, 7.70,5.06,353,89088,9008,10685.03,0.26,0.30,24.00,
2023/04/03 18:56:12,981.05,16.65,45.25,45.50,4.58,8750.00, 8.14,4.85,355,90112,9005,10703.46,0.26,0.30,24.02,
2023/04/03 18:56:18,980.99,16.64,45.27,45.50,4.57,8750.00, 7.73,5.05,353,89344,8983,10644.48,0.26,0.30,24.04,
2023/04/03 18:56:24,981.14,16.63,45.30,45.50,4.58,8796.88, 7.92,4.85,356,90112,9052,10766.13,0.26,0.31,24.06,
2023/04/03 18:56:30,981.19,16.62,45.36,45.50,4.57,8937.50, 7.70,4.62,362,91648,9261,10909.90,0.27,0.31,24.08,
2023/04/03 18:56:36,981.24,16.59,45.39,45.50,4.57,9109.38, 7.70,5.07,366,92672,9158,11042.61,0.27,0.32,24.10,
2023/04/03 18:56:42,981.38,16.59,45.44,45.75,4.57,9437.50, 7.70,4.85,379,96512,9432,11311.72,0.29,0.33,24.14,
2023/04/03 18:56:48,981.46,16.49,45.62,46.00,4.57,9609.38, 7.92,5.05,382,97536,9457,11346.74,0.29,0.34,24.17,
2023/04/03 18:56:54,981.66,16.47,45.66,46.00,4.57,9937.50, 7.92,4.85,389,99072,9453,11647.18,0.30,0.34,24.22,
2023/04/03 18:57:00,981.60,16.44,45.76,46.00,4.57,9796.88, 7.51,4.83,380,96256,9423,11289.60,0.29,0.33,24.25,
2023/04/03 18:57:06,981.59,16.40,45.82,46.00,4.57,9546.88, 7.70,4.85,375,95488,9298,11188.22,0.28,0.33,24.28,
2023/04/03 18:57:12,981.61,16.38,45.89,46.25,4.57,9390.63, 7.29,5.05,368,93440,9221,11038.92,0.28,0.32,24.30,
2023/04/03 18:57:18,981.51,16.36,45.93,46.25,4.57,9250.00, 7.54,4.83,361,91904,9238,10909.90,0.27,0.31,24.31,
2023/04/03 18:57:24,981.49,16.38,45.92,46.25,4.57,8812.50, 7.51,5.05,349,88320,8986,10591.03,0.26,0.30,24.32,
2023/04/03 18:57:30,981.27,16.40,45.89,46.00,4.57,8359.38, 8.38,5.29,331,83456,8710,10251.88,0.24,0.28,24.32,
2023/04/03 18:57:36,981.09,16.41,45.90,46.25,4.57,8437.50, 7.51,4.61,346,87552,8917,10532.04,0.25,0.30,24.32,
2023/04/03 18:57:42,981.23,16.42,45.87,46.25,4.57,8406.25, 7.95,4.85,339,85760,9044,10454.63,0.25,0.29,24.33,
2023/04/03 18:57:48,981.19,16.44,45.90,46.00,4.57,8515.63, 8.17,4.83,343,87040,8871,10731.11,0.25,0.29,24.33,
2023/04/03 18:57:54,981.07,16.44,45.90,46.25,4.57,8578.13, 7.92,5.05,346,87552,8854,10701.62,0.25,0.29,24.33,
2023/04/03 18:58:00,981.04,16.46,45.91,46.25,4.57,8453.13, 7.73,5.07,339,85760,8908,10430.67,0.25,0.29,24.34,
2023/04/03 18:58:06,981.09,16.50,45.85,46.25,4.57,8296.88, 8.14,4.85,334,84480,8736,10281.37,0.24,0.28,24.34,
2023/04/03 18:58:12,981.05,16.49,45.91,46.25,4.57,8171.88, 7.70,4.85,329,82944,8670,10174.46,0.24,0.28,24.33,
2023/04/03 18:58:18,981.21,16.56,45.74,46.00,4.57,8281.25, 7.67,5.07,331,83712,8703,10220.54,0.24,0.28,24.33,
2023/04/03 18:58:24,980.89,16.58,45.79,46.00,4.57,7843.75, 7.48,4.83,312,78336,8387,9759.74,0.22,0.26,24.32,
2023/04/03 18:58:30,980.70,16.64,45.66,46.00,4.57,7500.00, 7.76,5.07,307,77056,8301,9862.96,0.22,0.26,24.29,
2023/04/03 18:58:36,980.60,16.68,45.64,45.75,4.57,7234.38, 7.95,4.83,301,75520,8215,9509.07,0.21,0.25,24.26,
2023/04/03 18:58:42,980.54,16.78,45.47,45.75,4.57,7093.75, 8.11,5.07,294,73728,8102,9387.42,0.21,0.24,24.24,
2023/04/03 18:58:48,980.37,16.80,45.47,45.75,4.57,7468.75, 7.70,4.85,320,80640,8693,9971.71,0.23,0.27,24.22,
2023/04/03 18:58:54,980.50,16.74,45.59,45.75,4.57,8281.25, 7.95,4.83,342,86784,8813,10591.03,0.25,0.29,24.24,
2023/04/03 18:59:00,980.61,16.76,45.57,45.75,4.57,8234.38, 7.70,4.85,332,83968,8730,10259.25,0.24,0.28,24.24,
2023/04/03 18:59:06,980.59,16.80,45.50,45.75,4.57,8218.75, 7.92,4.85,331,83712,8697,10216.86,0.24,0.28,24.23,
2023/04/03 18:59:12,980.52,16.85,45.48,45.50,4.57,7562.50, 7.73,5.06,301,75520,8306,9592.01,0.21,0.25,24.21,
2023/04/03 18:59:18,980.47,16.89,45.38,45.75,4.57,7421.88, 7.95,5.09,308,77312,8320,9662.05,0.22,0.26,24.19,
2023/04/03 18:59:24,980.50,16.94,45.34,45.50,4.57,7343.75, 7.48,4.86,299,75008,8301,9523.81,0.21,0.25,24.17,
2023/04/03 18:59:30,980.40,17.05,45.17,45.25,4.57,6546.88, 7.98,5.07,271,67328,7723,8773.63,0.18,0.22,24.12,
2023/04/03 18:59:36,980.18,17.15,45.08,45.25,4.57,5937.50, 7.76,5.29,254,62976,7364,8331.26,0.17,0.20,24.06,
2023/04/03 18:59:42,980.05,17.24,44.90,45.00,4.57,5796.88, 7.54,5.05,253,62720,7312,8288.87,0.16,0.20,24.00,
2023/04/03 18:59:48,979.75,17.35,44.74,44.75,4.57,5500.00, 7.73,4.63,241,59392,7048,7925.76,0.15,0.19,23.94,
2023/04/03 18:59:54,979.70,17.44,44.62,44.75,4.57,4984.38, 7.76,4.85,224,54528,6619,7507.35,0.14,0.17,23.87,
2023/04/03 19:00:00,979.43,17.53,44.53,44.50,4.57,5109.38, 8.01,4.87,238,58368,6966,7853.88,0.15,0.18,23.80,
